Invoice Number,Transaction Date,Transaction Amount,Payer Home Location,Transaction ID,Invoice ID,Currency Code
100395,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656127,41550555,USD
100397,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656129,41550570,USD
100396,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656131,41550567,USD
100413,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656133,41598344,USD
100516,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656149,41842236,USD
100417,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656137,41616626,USD
100449,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31656139,41644830,USD
100613,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31659924,42157822,USD
100615,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31659973,42157897,USD
100616,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31661988,42160717,USD
100617,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31662252,42161100,USD
100618,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31662259,42161123,USD
100619,2022-04-01,$395.00,Bay Area Fencing Club - Los Gatos,31662308,42161185,USD
100620,2022-04-01,$225.00,Bay Area Fencing Club - Los Gatos,31664174,42164034,USD
100622,2022-04-01,"$1,200.00",Bay Area Fencing Club - Los Gatos,31665866,42166642,USD
100626,2022-04-01,$15.30,Bay Area Fencing Club - Los Gatos,31666824,42167759,USD
100627,2022-04-02,$217.50,Bay Area Fencing Club - Los Gatos,31680329,42180593,USD
100254,2022-04-02,$80.00,Bay Area Fencing Club - Los Gatos,31681384,41098730,USD
100631,2022-04-02,$172.50,Bay Area Fencing Club - Los Gatos,31681639,42182747,USD
100409,2022-04-03,$80.00,Bay Area Fencing Club - Los Gatos,31689255,41590483,USD
100408,2022-04-03,$450.00,Bay Area Fencing Club - Los Gatos,31689260,41590482,USD
100493,2022-04-03,$225.00,Bay Area Fencing Club - Los Gatos,31693332,41722745,USD
100638,2022-04-03,$900.00,Bay Area Fencing Club - Los Gatos,31696682,42197073,USD
100640,2022-04-03,$187.50,Bay Area Fencing Club - Los Gatos,31696689,42197086,USD
100642,2022-04-03,$900.00,Bay Area Fencing Club - Los Gatos,31696958,42197400,USD
100643,2022-04-05,$200.00,Bay Area Fencing Club - Los Gatos,31723012,42235939,USD
100644,2022-04-05,$200.00,Bay Area Fencing Club - Los Gatos,31723015,42235945,USD
100645,2022-04-06,$900.00,Bay Area Fencing Club - Los Gatos,31729745,42247455,USD
100647,2022-04-07,$180.00,Bay Area Fencing Club - Los Gatos,31734552,42253936,USD
100649,2022-04-07,$900.00,Bay Area Fencing Club - Los Gatos,31735813,42256038,USD
100651,2022-04-07,$900.00,Bay Area Fencing Club - Los Gatos,31741229,42265416,USD
100652,2022-04-08,$550.00,Bay Area Fencing Club - Los Gatos,31753099,42282687,USD
100654,2022-04-09,$112.50,Bay Area Fencing Club - Los Gatos,31757247,42289917,USD
100656,2022-04-10,$157.50,Bay Area Fencing Club - Los Gatos,31764772,42300526,USD
100658,2022-04-10,$127.50,Bay Area Fencing Club - Los Gatos,31765020,42301058,USD
100660,2022-04-10,$900.00,Bay Area Fencing Club - Los Gatos,31766647,42303562,USD
100661,2022-04-10,$127.50,Bay Area Fencing Club - Los Gatos,31766802,42303714,USD
100663,2022-04-10,$127.50,Bay Area Fencing Club - Los Gatos,31766813,42303738,USD
100665,2022-04-10,$395.00,Bay Area Fencing Club - Los Gatos,31769315,42306391,USD
100667,2022-04-11,$112.50,Bay Area Fencing Club - Los Gatos,31773620,42313609,USD
100669,2022-04-11,$101.25,Bay Area Fencing Club - Los Gatos,31773634,42313659,USD
100672,2022-04-11,$200.00,Bay Area Fencing Club - Los Gatos,31774185,42314662,USD
100673,2022-04-11,$45.00,Bay Area Fencing Club - Los Gatos,31774207,42314690,USD
100671,2022-04-11,$300.00,Bay Area Fencing Club - Los Gatos,31774307,42314637,USD
100676,2022-04-11,$395.00,Bay Area Fencing Club - Los Gatos,31779697,42323395,USD
100677,2022-04-11,$900.00,Bay Area Fencing Club - Los Gatos,31780411,42324124,USD
100684,2022-04-12,$112.50,Bay Area Fencing Club - Los Gatos,31786732,42335538,USD
100687,2022-04-12,$900.00,Bay Area Fencing Club - Los Gatos,31787621,42337194,USD
100688,2022-04-12,$127.50,Bay Area Fencing Club - Los Gatos,31787941,42337798,USD
100693,2022-04-12,$112.50,Bay Area Fencing Club - Los Gatos,31788815,42339539,USD
100695,2022-04-12,$112.50,Bay Area Fencing Club - Los Gatos,31788950,42339723,USD
100698,2022-04-13,$57.00,Bay Area Fencing Club - Los Gatos,31797800,42354924,USD
100699,2022-04-14,$900.00,Bay Area Fencing Club - Los Gatos,31804170,42365335,USD
100700,2022-04-14,$900.00,Bay Area Fencing Club - Los Gatos,31804209,42365399,USD
100701,2022-04-14,$395.00,Bay Area Fencing Club - Los Gatos,31804964,42366763,USD
100702,2022-04-14,$395.00,Bay Area Fencing Club - Los Gatos,31805018,42366854,USD
100703,2022-04-14,$15.30,Bay Area Fencing Club - Los Gatos,31806931,42370240,USD
100704,2022-04-15,$900.00,Bay Area Fencing Club - Los Gatos,31815112,42380562,USD
100707,2022-04-16,$75.00,Bay Area Fencing Club - Los Gatos,31824679,42395423,USD
100711,2022-04-16,$50.00,Bay Area Fencing Club - Los Gatos,31825754,42397435,USD
100712,2022-04-16,$60.00,Bay Area Fencing Club - Los Gatos,31825857,42397584,USD
100714,2022-04-17,$900.00,Bay Area Fencing Club - Los Gatos,31829122,42401287,USD
100715,2022-04-17,$105.00,Bay Area Fencing Club - Los Gatos,31829572,42402173,USD
100717,2022-04-17,$105.00,Bay Area Fencing Club - Los Gatos,31829579,42402191,USD
100719,2022-04-17,$395.00,Bay Area Fencing Club - Los Gatos,31829607,42402244,USD
100721,2022-04-18,$97.50,Bay Area Fencing Club - Los Gatos,31833848,42407580,USD
100726,2022-04-18,$90.00,Bay Area Fencing Club - Los Gatos,31839227,42418042,USD
100728,2022-04-18,$500.00,Bay Area Fencing Club - Los Gatos,31839298,42418195,USD
100731,2022-04-18,$60.00,Bay Area Fencing Club - Los Gatos,31839455,42418457,USD
100733,2022-04-18,$60.00,Bay Area Fencing Club - Los Gatos,31839477,42418503,USD
100735,2022-04-18,$395.00,Bay Area Fencing Club - Los Gatos,31841378,42422047,USD
100737,2022-04-19,$450.00,Bay Area Fencing Club - Los Gatos,31848564,42433840,USD
100739,2022-04-19,$90.00,Bay Area Fencing Club - Los Gatos,31849243,42434914,USD
100743,2022-04-19,$37.50,Bay Area Fencing Club - Los Gatos,31851159,42438240,USD
100745,2022-04-20,$900.00,Bay Area Fencing Club - Los Gatos,31854779,42443009,USD
100746,2022-04-20,$100.00,Bay Area Fencing Club - Los Gatos,31855823,42444987,USD
100747,2022-04-21,$60.00,Bay Area Fencing Club - Los Gatos,31864701,42460218,USD
100748,2022-04-21,$50.00,Bay Area Fencing Club - Los Gatos,31866679,42464214,USD
100749,2022-04-21,$97.23,Bay Area Fencing Club - Los Gatos,31869625,42469629,USD
100751,2022-04-22,$67.50,Bay Area Fencing Club - Los Gatos,31878121,42483506,USD
100753,2022-04-23,$50.00,Bay Area Fencing Club - Los Gatos,31885177,42495378,USD
100754,2022-04-23,$60.00,Bay Area Fencing Club - Los Gatos,31885648,42496414,USD
100756,2022-04-23,$60.00,Bay Area Fencing Club - Los Gatos,31885728,42496573,USD
100763,2022-04-24,$37.50,Bay Area Fencing Club - Los Gatos,31891247,42504821,USD
100766,2022-04-25,$7.50,Bay Area Fencing Club - Los Gatos,31902398,42523044,USD
100768,2022-04-25,$90.00,Bay Area Fencing Club - Los Gatos,31902606,42523560,USD
100770,2022-04-25,$50.00,Bay Area Fencing Club - Los Gatos,31903455,42525301,USD
100771,2022-04-25,$75.00,Bay Area Fencing Club - Los Gatos,31903772,42525855,USD
100772,2022-04-25,$75.00,Bay Area Fencing Club - Los Gatos,31903782,42525865,USD
100774,2022-04-25,$37.50,Bay Area Fencing Club - Los Gatos,31906224,42528556,USD
100776,2022-04-25,$395.00,Bay Area Fencing Club - Los Gatos,31906476,42529438,USD
100777,2022-04-26,$75.00,Bay Area Fencing Club - Los Gatos,31913823,42543384,USD
100778,2022-04-26,$37.50,Bay Area Fencing Club - Los Gatos,31914348,42544316,USD
100784,2022-04-26,$210.48,Bay Area Fencing Club - Los Gatos,31915499,42545733,USD
100786,2022-04-27,$125.00,Bay Area Fencing Club - Los Gatos,31918280,42549867,USD
100789,2022-04-27,$210.48,Bay Area Fencing Club - Los Gatos,31923387,42559725,USD
100793,2022-04-27,$80.00,Bay Area Fencing Club - Los Gatos,31925068,42561900,USD
100797,2022-04-28,$60.00,Bay Area Fencing Club - Los Gatos,31935374,42578915,USD
100798,2022-04-28,$900.00,Bay Area Fencing Club - Los Gatos,31936252,42580659,USD
100799,2022-04-28,$112.53,Bay Area Fencing Club - Los Gatos,31936321,42580685,USD
100800,2022-04-29,$900.00,Bay Area Fencing Club - Los Gatos,31943298,42593036,USD
100801,2022-04-29,$50.00,Bay Area Fencing Club - Los Gatos,31943322,42593074,USD
100802,2022-04-30,$181.45,Bay Area Fencing Club - Los Gatos,31948267,42600502,USD
100804,2022-04-30,$225.00,Bay Area Fencing Club - Los Gatos,31948421,42600756,USD
100805,2022-04-30,$395.00,Bay Area Fencing Club - Los Gatos,31949206,42602385,USD
100806,2022-04-30,$395.00,Bay Area Fencing Club - Los Gatos,31949348,42602675,USD
100810,2022-04-30,$50.00,Bay Area Fencing Club - Los Gatos,31951175,42606170,USD
100811,2022-04-30,$900.00,Bay Area Fencing Club - Los Gatos,31952009,42607533,USD
100456,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085518,41652551,USD
100514,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085519,41841973,USD
100422,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085516,41630491,USD
100564,2022-05-01,$202.50,Bay Area Fencing Club - Los Gatos,32085531,42152616,USD
100577,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085532,42152633,USD
100582,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085534,42152635,USD
100583,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085535,42152636,USD
100581,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085536,42152634,USD
100587,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085538,42152641,USD
100595,2022-05-01,$168.75,Bay Area Fencing Club - Los Gatos,32085541,42152646,USD
100588,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085543,42152642,USD
100563,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085521,42152613,USD
100602,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085547,42152654,USD
100604,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085549,42152657,USD
100565,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085523,42152614,USD
100444,2022-05-01,$168.75,Bay Area Fencing Club - Los Gatos,32085515,41643075,USD
100570,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085526,42152619,USD
100606,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085554,42152663,USD
100612,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085559,42152681,USD
100574,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085529,42152626,USD
100662,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085568,42303732,USD
100561,2022-05-01,$202.50,Bay Area Fencing Club - Los Gatos,32085520,42152611,USD
100567,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085522,42152617,USD
100584,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085533,42152638,USD
100632,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085573,42182763,USD
100585,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085537,42152639,USD
100571,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085524,42152620,USD
100573,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085525,42152625,USD
100576,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085527,42152628,USD
100590,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085540,42152644,USD
100591,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085539,42152645,USD
100586,2022-05-01,$168.75,Bay Area Fencing Club - Los Gatos,32085542,42152640,USD
100589,2022-05-01,$550.00,Bay Area Fencing Club - Los Gatos,32085544,42152643,USD
100689,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085575,42337808,USD
100593,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085545,42152648,USD
100579,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085528,42152629,USD
100713,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085576,42397588,USD
100594,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085546,42152650,USD
100598,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085548,42152653,USD
100578,2022-05-01,$350.00,Bay Area Fencing Club - Los Gatos,32085530,42152630,USD
100694,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085579,42339571,USD
100732,2022-05-01,$219.00,Bay Area Fencing Club - Los Gatos,32085580,42418489,USD
100696,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085581,42339746,USD
100605,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085553,42152660,USD
100708,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085583,42395443,USD
100597,2022-05-01,$168.75,Bay Area Fencing Club - Los Gatos,32085555,42152651,USD
100727,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085584,42418083,USD
100722,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085585,42407583,USD
100607,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085560,42152666,USD
100609,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085561,42152667,USD
100740,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085587,42435033,USD
100744,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085588,42438500,USD
100628,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085564,42180603,USD
100648,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085566,42253938,USD
100657,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085569,42300586,USD
100659,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085570,42301068,USD
100664,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085571,42303743,USD
100592,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085550,42152647,USD
100757,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085590,42496576,USD
100596,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085551,42152649,USD
100764,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085591,42504837,USD
100603,2022-05-01,$202.50,Bay Area Fencing Club - Los Gatos,32085556,42152659,USD
100608,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085557,42152665,USD
100601,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085558,42152662,USD
100610,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085562,42152674,USD
100621,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085563,42164050,USD
100611,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085565,42152677,USD
100655,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085567,42289946,USD
100767,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085592,42523142,USD
100769,2022-05-01,$450.00,Bay Area Fencing Club - Los Gatos,32085593,42523596,USD
100685,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085572,42335554,USD
100752,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085586,42483511,USD
100635,2022-05-01,$168.75,Bay Area Fencing Club - Los Gatos,32085574,42193575,USD
100755,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085589,42496452,USD
100734,2022-05-01,$202.50,Bay Area Fencing Club - Los Gatos,32085582,42418530,USD
100775,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32085594,42529167,USD
100779,2022-05-01,$125.00,Bay Area Fencing Club - Los Gatos,32085595,42544328,USD
100716,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32087359,42402176,USD
100718,2022-05-01,$225.00,Bay Area Fencing Club - Los Gatos,32087418,42402197,USD
100600,2022-05-02,$450.00,Bay Area Fencing Club - Los Gatos,32102004,42152655,USD
100900,2022-05-02,$900.00,Bay Area Fencing Club - Los Gatos,32106800,42763266,USD
100633,2022-05-03,$80.00,Bay Area Fencing Club - Los Gatos,32120369,42187269,USD
100634,2022-05-03,$450.00,Bay Area Fencing Club - Los Gatos,32120371,42187271,USD
100903,2022-05-03,"$1,200.00",Bay Area Fencing Club - Los Gatos,32122848,42780781,USD
100904,2022-05-03,$395.00,Bay Area Fencing Club - Los Gatos,32123804,42782490,USD
100905,2022-05-03,$395.00,Bay Area Fencing Club - Los Gatos,32123827,42782541,USD
100906,2022-05-03,$268.76,Bay Area Fencing Club - Los Gatos,32128560,42790118,USD
100907,2022-05-03,$900.00,Bay Area Fencing Club - Los Gatos,32129062,42791210,USD
100908,2022-05-03,$171.53,Bay Area Fencing Club - Los Gatos,32129101,42791264,USD
100909,2022-05-03,$395.00,Bay Area Fencing Club - Los Gatos,32131463,42794010,USD
100911,2022-05-04,$50.00,Bay Area Fencing Club - Los Gatos,32137843,42803846,USD
100910,2022-05-04,$75.00,Bay Area Fencing Club - Los Gatos,32138036,42803815,USD
100912,2022-05-04,$75.00,Bay Area Fencing Club - Los Gatos,32138122,42804393,USD
100913,2022-05-04,$112.50,Bay Area Fencing Club - Los Gatos,32140287,42808058,USD
100629,2022-05-05,$80.00,Bay Area Fencing Club - Los Gatos,32145407,42182418,USD
100917,2022-05-05,$900.00,Bay Area Fencing Club - Los Gatos,32150900,42823728,USD
100919,2022-05-05,$45.00,Bay Area Fencing Club - Los Gatos,32151256,42824224,USD
100920,2022-05-05,$900.00,Bay Area Fencing Club - Los Gatos,32153311,42827616,USD
100921,2022-05-05,$900.00,Bay Area Fencing Club - Los Gatos,32153540,42827900,USD
100922,2022-05-06,$50.00,Bay Area Fencing Club - Los Gatos,32161208,42839316,USD
100923,2022-05-06,$112.53,Bay Area Fencing Club - Los Gatos,32162206,42840869,USD
100925,2022-05-07,$900.00,Bay Area Fencing Club - Los Gatos,32170507,42853350,USD
100927,2022-05-07,$50.00,Bay Area Fencing Club - Los Gatos,32170930,42854130,USD
100928,2022-05-07,$181.45,Bay Area Fencing Club - Los Gatos,32171297,42854735,USD
100930,2022-05-08,$137.90,Bay Area Fencing Club - Los Gatos,32176763,42862001,USD
100932,2022-05-08,$166.94,Bay Area Fencing Club - Los Gatos,32177152,42862737,USD
100934,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32177276,42862906,USD
100935,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32177289,42862957,USD
100936,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32177461,42863181,USD
100937,2022-05-08,$130.65,Bay Area Fencing Club - Los Gatos,32177468,42863192,USD
100939,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32177905,42863809,USD
100941,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32178324,42864425,USD
100943,2022-05-08,$395.00,Bay Area Fencing Club - Los Gatos,32178342,42864434,USD
100946,2022-05-09,$395.00,Bay Area Fencing Club - Los Gatos,32190533,42883284,USD
100947,2022-05-09,$395.00,Bay Area Fencing Club - Los Gatos,32190541,42883312,USD
100949,2022-05-10,$116.13,Bay Area Fencing Club - Los Gatos,32198776,42895825,USD
100951,2022-05-10,$116.13,Bay Area Fencing Club - Los Gatos,32199613,42897242,USD
100960,2022-05-10,$75.00,Bay Area Fencing Club - Los Gatos,32201189,42899878,USD
100961,2022-05-10,$75.00,Bay Area Fencing Club - Los Gatos,32201197,42899884,USD
100962,2022-05-10,$75.00,Bay Area Fencing Club - Los Gatos,32201199,42899891,USD
100963,2022-05-10,$152.95,Bay Area Fencing Club - Los Gatos,32202027,42901242,USD
100964,2022-05-10,$152.95,Bay Area Fencing Club - Los Gatos,32202032,42901255,USD
100965,2022-05-10,$152.95,Bay Area Fencing Club - Los Gatos,32202037,42901264,USD
100966,2022-05-10,$34.96,Bay Area Fencing Club - Los Gatos,32202047,42901274,USD
100967,2022-05-10,$34.96,Bay Area Fencing Club - Los Gatos,32202052,42901285,USD
100968,2022-05-10,$34.96,Bay Area Fencing Club - Los Gatos,32202060,42901290,USD
100969,2022-05-10,$34.96,Bay Area Fencing Club - Los Gatos,32202066,42901298,USD
100970,2022-05-10,$152.95,Bay Area Fencing Club - Los Gatos,32202532,42901970,USD
100971,2022-05-11,$395.00,Bay Area Fencing Club - Los Gatos,32207645,42908202,USD
100972,2022-05-11,$50.00,Bay Area Fencing Club - Los Gatos,32208885,42910669,USD
100973,2022-05-11,$650.32,Bay Area Fencing Club - Los Gatos,32210438,42913762,USD
100974,2022-05-11,$590.32,Bay Area Fencing Club - Los Gatos,32210481,42913855,USD
100975,2022-05-11,$60.00,Bay Area Fencing Club - Los Gatos,32210563,42913970,USD
